group,candidate,species,reactions,case_id,fuel,observable,split,status,prediction,signed_sigma,source
Kimi 专家 Team,candidate_2,70,563,ffcm2-fls_h2plusco_7_6,h2plusco,laminar_flame_speed,recheck,success,0.07625030468562857,1.0250304685628568,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-fls_ic4h10_2_4,ic4h10,laminar_flame_speed,recheck,success,0.3397562286080412,-0.506806383493341,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-fls_ic4h8_7_1,ic4h8,laminar_flame_speed,recheck,success,0.6035441735880683,-1.8119224822871005,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-fls_ic4h8_7_4,ic4h8,laminar_flame_speed,recheck,success,0.5045955622698088,-2.8694206359996985,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c2h2_3_3,c2h2,ignition_delay,recheck,success,0.00011055,15.351016264485667,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c2h2_4_2,c2h2,ignition_delay,recheck,success,0.00010375000000000001,12.235074352704661,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c2h2_4_4,c2h2,ignition_delay,recheck,success,0.0006427223999999999,19.453315310830057,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c2h2_5_2,c2h2,ignition_delay,recheck,success,0.0008230872000000001,14.469632847671742,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c2h2_5_3,c2h2,ignition_delay,recheck,success,0.0020045625,14.458426600961563,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c2h4_4_2,c2h4,ignition_delay,recheck,success,0.00027244799999999995,-1.6354215030129606,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c2h4_5_2,c2h4,ignition_delay,recheck,success,7.35e-05,3.121301783737662,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c2h4_5_3,c2h4,ignition_delay,recheck,success,0.0005568,0.829916744096378,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c2h6_17_12,c2h6,ignition_delay,recheck,success,0.00019291000000000002,-4.457498192456011,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c2h6_17_5,c2h6,ignition_delay,recheck,success,8.377199999999998e-05,-3.8080865180475905,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c2h6_18_3,c2h6,ignition_delay,recheck,success,5.3312e-05,-3.8536717999331054,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c2h6_18_6,c2h6,ignition_delay,recheck,success,0.00011304999999999998,-6.133918009738179,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c2h6_19_2,c2h6,ignition_delay,recheck,success,8.225599999999999e-05,-3.8276010985849465,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c2h6_19_4,c2h6,ignition_delay,recheck,success,0.00094656,0.08540510983894159,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c2h6_20_2,c2h6,ignition_delay,recheck,success,3.726e-05,-4.5544771511179825,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c2h6_24_2,c2h6,ignition_delay,recheck,success,4.9224e-05,-3.9583835530088765,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c2h6_24_5,c2h6,ignition_delay,recheck,success,0.00020314799999999997,-4.115400059107496,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h6_27_4,c3h6,ignition_delay,recheck,success,0.00034638999999999997,-1.704146698781088,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h6_28_3,c3h6,ignition_delay,recheck,success,8.213e-05,-4.2668440903123495,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h6_29_3,c3h6,ignition_delay,recheck,success,8.26e-05,-4.590140353304663,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h6_30_2,c3h6,ignition_delay,recheck,success,6.1776e-05,-3.9473001164313253,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h6_30_5,c3h6,ignition_delay,recheck,success,0.00025794999999999995,-4.721635250346568,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h6_31_2,c3h6,ignition_delay,recheck,success,5.7419999999999996e-05,-4.84740884409101,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h6_31_4,c3h6,ignition_delay,recheck,success,0.00023072799999999998,-3.9393124613691692,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h6_32_2,c3h6,ignition_delay,recheck,success,4.7034000000000004e-05,-3.984493611409204,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h6_32_4,c3h6,ignition_delay,recheck,success,0.000295948,-3.1055554447642955,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h6_33_2,c3h6,ignition_delay,recheck,success,2.5208e-05,-6.1838797126063305,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h6_33_4,c3h6,ignition_delay,recheck,success,0.00023779,-3.7958038234744187,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h8_15_3,c3h8,ignition_delay,recheck,success,0.0001246546,1.7830233978512187,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h8_15_9,c3h8,ignition_delay,recheck,success,0.00029044655999999996,0.903943758627479,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h8_16_3,c3h8,ignition_delay,recheck,success,0.00016487196000000001,1.5134596187097762,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h8_16_9,c3h8,ignition_delay,recheck,success,0.00041124352,-0.04405497538802606,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h8_17_14,c3h8,ignition_delay,recheck,success,0.00034401892,-2.5452769525295116,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h8_17_5,c3h8,ignition_delay,recheck,success,0.0001613556,-2.163897539091831,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h8_18_3,c3h8,ignition_delay,recheck,success,0.00010815228,2.1892720341340866,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h8_18_7,c3h8,ignition_delay,recheck,success,0.00034942961999999997,-0.11348582022667382,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h8_19_3,c3h8,ignition_delay,recheck,success,0.00022231712,-0.04028411579972726,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h8_19_9,c3h8,ignition_delay,recheck,success,0.0003781008,-3.451798074369989,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h8_20_3,c3h8,ignition_delay,recheck,success,0.00011842927999999999,-0.24220548625797314,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h8_20_5,c3h8,ignition_delay,recheck,success,0.00015432055999999998,-0.13675861067956918,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h8_21_10,c3h8,ignition_delay,recheck,success,0.00032365019999999994,-0.019451237744601998,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h8_21_4,c3h8,ignition_delay,recheck,success,0.00015278120000000001,0.7241339503221809,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h8_22_3,c3h8,ignition_delay,recheck,success,0.00017606263999999999,0.5894853888506816,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h8_22_6,c3h8,ignition_delay,recheck,success,0.0003538434,0.04679560674269036,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h8_23_11,c3h8,ignition_delay,recheck,success,0.0003455901,-2.923806696851213,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_c3h8_23_5,c3h8,ignition_delay,recheck,success,9.821603999999999e-05,-1.4161475416550406,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_ch4_19_4,ch4,ignition_delay,recheck,success,0.00018303999999999998,0.6231420634091815,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_ch4_19_9,ch4,ignition_delay,recheck,success,0.0005680999999999999,-0.5971278319924181,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_ch4_21_4,ch4,ignition_delay,recheck,success,0.0005114772599999999,2.6585711832141268,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_ch4_21_9,ch4,ignition_delay,recheck,success,0.00135247728,4.080950610137821,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_ch4_22_12,ch4,ignition_delay,recheck,success,0.00034807999999999996,-0.40040126472320114,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_ch4_22_5,ch4,ignition_delay,recheck,success,0.00014759999999999998,-0.07704315173088135,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_ch4_44_3,ch4,ignition_delay,recheck,success,4.8683699999999996e-05,-2.4178927915712793,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_ch4_44_8,ch4,ignition_delay,recheck,success,8.165591999999999e-05,-2.412861527866394,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_ch4_45_3,ch4,ignition_delay,recheck,success,5.662800000000001e-05,-2.5801225662438574,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_ch4_45_7,ch4,ignition_delay,recheck,success,0.00029304928,-3.6609515252323397,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_ch4_46_10,ch4,ignition_delay,recheck,success,0.00012890643999999998,-2.4314328672489944,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_ch4_46_3,ch4,ignition_delay,recheck,success,3.67416e-05,-2.9648761738892326,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_ch4_47_3,ch4,ignition_delay,recheck,success,4.25518e-05,-3.44539410306785,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_ch4_47_9,ch4,ignition_delay,recheck,success,0.0001822545,-1.3115297317324743,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_ch4_48_3,ch4,ignition_delay,recheck,success,4.2788659999999996e-05,-3.195932497509065,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_ch4_48_9,ch4,ignition_delay,recheck,success,0.00012050503999999999,-3.3952811754560215,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_ch4_49_3,ch4,ignition_delay,recheck,success,3.9845520000000005e-05,-3.471296159559354,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_ch4_49_9,ch4,ignition_delay,recheck,success,0.00011677972000000001,-2.717256198265783,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_2,70,563,ffcm2-ign_ch4_53_6,ch4,ignition_delay,recheck,success,0.000624912,0.7315200881920713,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h2_1_11,c2h2,laminar_flame_speed,development,success,1.0506546585235568,-5.53220005977503,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h2_1_3,c2h2,laminar_flame_speed,development,success,0.9965852198266786,-0.9020032262906055,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h2_1_8,c2h2,laminar_flame_speed,development,success,1.2821956269278567,-4.321970389904007,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h2_2_10,c2h2,laminar_flame_speed,development,success,0.2893360390704255,-2.366396092957451,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h2_2_3,c2h2,laminar_flame_speed,development,success,0.3122147850037018,1.7114785003701782,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h2_2_7,c2h2,laminar_flame_speed,development,success,0.47515133530778036,-3.9648664692219557,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h2_3_3,c2h2,laminar_flame_speed,development,success,0.3786526046098935,0.5952502505376873,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h2_3_7,c2h2,laminar_flame_speed,development,success,0.5451608976908122,-0.9384301506709036,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h2_3_9,c2h2,laminar_flame_speed,development,success,0.44055174875917985,-2.939854699256594,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h2_4_2,c2h2,laminar_flame_speed,development,success,0.8930362266450107,0.6644767370511354,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h2_4_6,c2h2,laminar_flame_speed,development,success,1.2045662121755436,-8.483984283293061,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h2_4_9,c2h2,laminar_flame_speed,development,success,1.0618298988252595,-8.371435983497468,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h4_11_3,c2h4,laminar_flame_speed,development,success,0.45306843031678934,1.171421977420063,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h4_11_6,c2h4,laminar_flame_speed,development,success,0.5177841590165673,-1.8639523987191873,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h4_11_8,c2h4,laminar_flame_speed,development,success,0.2563813805800466,-5.5559785588706125,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h4_12_3,c2h4,laminar_flame_speed,development,success,0.325205513451581,1.4657104588502314,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h4_12_7,c2h4,laminar_flame_speed,development,success,0.45225835795084035,-1.909665681966386,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h4_12_9,c2h4,laminar_flame_speed,development,success,0.21202902997201992,-4.352101109076022,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h4_13_3,c2h4,laminar_flame_speed,development,success,0.27070313484807673,1.4843757815933913,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h4_13_6,c2h4,laminar_flame_speed,development,success,0.38380875753821153,-2.3129604821100673,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h4_13_8,c2h4,laminar_flame_speed,development,success,0.1684681150710403,-4.544209626510065,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h4_1_11,c2h4,laminar_flame_speed,development,success,0.650078746068628,-1.8993113331788967,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h4_1_14,c2h4,laminar_flame_speed,development,success,0.42611839847275673,-1.787625119315881,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h4_1_4,c2h4,laminar_flame_speed,development,success,0.49066022356701533,0.2635469464325784,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
Kimi 专家 Team,candidate_3,70,507,ffcm2-fls_c2h4_2_3,c2h4,laminar_flame_speed,development,success,0.42504817182599813,2.0387400583744264,evidence/cfx_astra_8b7403c260e04d29bdda493a_endpoint/evaluation_result.json
